date,wind_speed_10m_max,wind_direction_10m_dominant
2014-03-10,5.3333376,296.5416666666667
2014-03-11,5.6944490000000005,266.5833333333333
2014-03-12,3.8888920000000002,215.70833333333334
2014-03-13,9.638896600000002,120.70833333333333
2014-03-14,4.0000032,319.4166666666667
2014-03-15,7.388894800000001,254.125
2014-03-16,5.6666712,238.83333333333334
2014-03-17,6.3888940000000005,226.75
2014-03-18,7.166672400000001,189.0
2014-03-19,5.8888936,58.458333333333336
2014-03-20,5.4722266,254.5
2014-03-21,4.5000036,256.625
2014-03-22,4.805559400000001,251.95833333333334
2014-03-23,4.611114800000001,272.4166666666667
2014-03-24,6.5833386,255.25
2014-03-25,6.0833382,224.20833333333334
2014-03-26,4.305559000000001,213.75
2014-03-27,3.5277806000000003,220.75
2014-03-28,4.3333368000000005,242.04166666666666
2014-03-29,5.7777824,142.83333333333334
2014-03-30,3.4166694000000004,117.54166666666667
2014-03-31,3.611114,214.58333333333334
2014-04-01,3.1388914000000003,229.58333333333334
2014-04-02,3.3888916,192.33333333333334
2014-04-03,4.1944478,217.41666666666666
2014-04-04,5.8055602,300.6666666666667
2014-04-05,5.6944490000000005,185.58333333333334
2014-04-06,4.9722262,301.375
2014-04-07,4.8333372,265.625
2014-04-08,3.6944474000000005,243.375
2014-04-09,4.750003800000001,266.0416666666667
2014-04-10,6.888894400000001,151.54166666666666
2014-04-11,3.1111136,71.375
2014-04-12,3.3611138,63.083333333333336
2014-04-13,5.305559800000001,38.875
2014-04-14,3.9166698,84.625
2014-04-15,4.5277814,276.75
2014-04-16,5.0555596000000005,264.0
2014-04-17,5.583337800000001,201.20833333333334
2014-04-18,5.9444492,42.958333333333336
2014-04-19,7.222228,49.666666666666664
2014-04-20,5.972227,64.625
2014-04-21,3.0555580000000004,235.54166666666666
2014-04-22,4.027781,205.91666666666666
2014-04-23,4.805559400000001,253.91666666666666
2014-04-24,4.5277814,229.75
2014-04-25,3.8888920000000002,240.75
2014-04-26,3.9444476,234.70833333333334
2014-04-27,4.305559000000001,178.95833333333334
2014-04-28,8.1111176,72.25
2014-04-29,6.3611162000000006,167.79166666666666
2014-04-30,3.333336,165.125
2014-05-01,4.861115000000001,236.16666666666666
2014-05-02,6.416671800000001,253.83333333333334
2014-05-03,6.666672,271.375
2014-05-04,6.1666716,231.04166666666666
2014-05-05,5.4722266,283.1666666666667
2014-05-06,4.9722262,256.0416666666667
2014-05-07,5.8055602,224.95833333333334
2014-05-08,7.7222284000000005,249.91666666666666
2014-05-09,4.5000036,193.95833333333334
2014-05-10,5.4722266,53.833333333333336
2014-05-11,4.916670600000001,99.08333333333333
2014-05-12,9.611118800000002,224.79166666666666
2014-05-13,5.583337800000001,248.45833333333334
2014-05-14,3.3055582000000006,219.58333333333334
2014-05-15,4.916670600000001,301.625
2014-05-16,4.750003800000001,262.8333333333333
2014-05-17,4.5555592,164.875
2014-05-18,3.1111136,159.58333333333334
2014-05-19,3.6388918,227.29166666666666
2014-05-20,3.0000024000000005,103.45833333333333
2014-05-21,3.6666696,233.70833333333334
2014-05-22,4.3611146000000005,175.70833333333334
2014-05-23,3.4444472000000004,97.20833333333333
2014-05-24,5.3888932,241.95833333333334
2014-05-25,7.0833390000000005,207.125
2014-05-26,6.3888940000000005,248.41666666666666
2014-05-27,6.555560800000001,234.75
2014-05-28,6.3611162000000006,225.375
2014-05-29,4.722226,243.41666666666666
2014-05-30,5.1944486,238.70833333333334
2014-05-31,4.9722262,247.41666666666666
2014-06-01,4.250003400000001,247.70833333333334
2014-06-02,3.0833358,156.54166666666666
2014-06-03,5.1944486,92.625
2014-06-04,7.3333392,55.5
2014-06-05,5.3333376,30.791666666666668
2014-06-06,4.611114800000001,37.458333333333336
2014-06-07,4.6388926,50.125
2014-06-08,3.6388918,78.54166666666667
2014-06-09,4.6944482,61.541666666666664
2014-06-10,5.416671000000001,46.583333333333336
2014-06-11,5.916671400000001,36.041666666666664
2014-06-12,3.6388918,52.875
2014-06-13,4.611114800000001,223.66666666666666
2014-06-14,5.4722266,257.4166666666667
2014-06-15,5.277782,248.91666666666666
2014-06-16,5.0277818000000005,253.29166666666666
2014-06-17,4.4722258,165.29166666666666
2014-06-18,5.6666712,56.666666666666664
2014-06-19,4.5277814,223.29166666666666
2014-06-20,4.861115000000001,106.375
2014-06-21,7.000005600000001,44.708333333333336
2014-06-22,5.1944486,46.666666666666664
2014-06-23,3.611114,159.75
2014-06-24,4.0555588,221.54166666666666
2014-06-25,4.111114400000001,213.20833333333334
2014-06-26,4.861115000000001,207.95833333333334
2014-06-27,4.5555592,115.375
2014-06-28,4.6388926,257.9166666666667
2014-06-29,3.5833362000000006,225.91666666666666
2014-06-30,3.5833362000000006,137.45833333333334
2014-07-01,3.8333364000000008,218.0
2014-07-02,3.3055582000000006,152.91666666666666
2014-07-03,6.3888940000000005,69.125
2014-07-04,4.5277814,113.79166666666667
2014-07-05,3.611114,107.0
2014-07-06,4.4166702,79.66666666666667
2014-07-07,3.2500026,93.54166666666667
2014-07-08,3.5000028000000003,176.58333333333334
2014-07-09,6.4722274,63.208333333333336
2014-07-10,6.5000052,116.33333333333333
2014-07-11,4.0833366,275.5833333333333
2014-07-12,5.361115400000001,234.66666666666666
2014-07-13,3.0555580000000004,220.75
2014-07-14,4.861115000000001,249.08333333333334
2014-07-15,3.3611138,214.5
2014-07-16,3.8888920000000002,233.5
2014-07-17,4.9722262,235.79166666666666
2014-07-18,4.611114800000001,238.20833333333334
2014-07-19,3.5833362000000006,245.16666666666666
2014-07-20,2.8055578000000003,165.95833333333334
2014-07-21,4.0833366,220.625
2014-07-22,6.055560400000001,230.33333333333334
2014-07-23,5.277782,231.54166666666666
2014-07-24,5.166670800000001,232.95833333333334
2014-07-25,8.4444512,201.25
2014-07-26,8.5833402,226.0
2014-07-27,4.138892200000001,184.75
2014-07-28,2.9444468,69.95833333333333
2014-07-29,3.4166694000000004,126.16666666666667
2014-07-30,2.5555576,190.20833333333334
2014-07-31,4.750003800000001,90.45833333333333
2014-08-01,5.972227,64.08333333333333
2014-08-02,9.0000072,101.79166666666667
2014-08-03,10.166674800000001,165.625
2014-08-04,7.1944502,209.33333333333334
2014-08-05,5.1111152,238.20833333333334
2014-08-06,4.4166702,233.45833333333334
2014-08-07,4.277781200000001,139.20833333333334
2014-08-08,8.1666732,41.833333333333336
2014-08-09,10.3888972,38.333333333333336
2014-08-10,7.250005800000001,168.0
2014-08-11,3.7777808000000004,195.20833333333334
2014-08-12,3.9722254000000006,267.0833333333333
2014-08-13,2.2500018,191.0
2014-08-14,5.3888932,33.541666666666664
2014-08-15,4.944448400000001,47.75
2014-08-16,3.4722250000000003,45.333333333333336
2014-08-17,5.7500046000000005,51.833333333333336
2014-08-18,6.4444496000000004,178.79166666666666
2014-08-19,6.666672,210.66666666666666
2014-08-20,5.277782,193.375
2014-08-21,8.638895800000002,211.5
2014-08-22,3.333336,240.08333333333334
2014-08-23,3.7500030000000004,248.04166666666666
2014-08-24,2.8888912,210.70833333333334
2014-08-25,5.305559800000001,201.25
2014-08-26,4.6388926,209.70833333333334
2014-08-27,5.0277818000000005,41.958333333333336
2014-08-28,4.4722258,49.708333333333336
2014-08-29,5.277782,47.166666666666664
2014-08-30,5.3888932,42.458333333333336
2014-08-31,4.305559000000001,44.416666666666664
2014-09-01,5.2222264,42.541666666666664
2014-09-02,5.0555596000000005,59.75
2014-09-03,6.944450000000001,191.45833333333334
2014-09-04,4.0555588,245.125
2014-09-05,2.6944466,262.9583333333333
2014-09-06,2.361113,229.33333333333334
2014-09-07,3.2222248000000002,128.875
2014-09-08,2.6944466,82.41666666666667
2014-09-09,2.8611134000000003,259.25
2014-09-10,3.2500026,50.125
2014-09-11,4.166670000000001,47.958333333333336
2014-09-12,3.3055582000000006,64.375
2014-09-13,5.361115400000001,57.791666666666664
2014-09-14,4.7777816,50.291666666666664
2014-09-15,2.1944462000000002,214.33333333333334
2014-09-16,2.916669,155.20833333333334
2014-09-17,2.6111132,59.625
2014-09-18,5.0555596000000005,50.291666666666664
2014-09-19,4.111114400000001,68.5
2014-09-20,4.722226,67.29166666666667
2014-09-21,3.5000028000000003,59.583333333333336
2014-09-22,4.916670600000001,44.916666666666664
2014-09-23,4.2222256,69.54166666666667
2014-09-24,9.0000072,118.41666666666667
2014-09-25,4.305559000000001,160.66666666666666
2014-09-26,5.0833374000000005,46.791666666666664
2014-09-27,2.4166686,158.95833333333334
2014-09-28,3.7222252000000005,172.66666666666666
2014-09-29,3.1111136,69.04166666666667
2014-09-30,6.944450000000001,103.66666666666667
2014-10-01,5.2500042,52.541666666666664
2014-10-02,3.1111136,101.25
2014-10-03,4.888892800000001,207.58333333333334
2014-10-04,8.916673800000002,42.791666666666664
2014-10-05,9.0000072,34.958333333333336
2014-10-06,6.194449400000001,129.08333333333334
2014-10-07,3.4444472000000004,98.70833333333333
2014-10-08,4.3611146000000005,56.041666666666664
2014-10-09,3.8333364000000008,41.25
2014-10-10,7.638895000000001,31.791666666666668
2014-10-11,8.277784400000002,46.291666666666664
2014-10-12,7.8333396,40.916666666666664
2014-10-13,11.166675600000001,96.45833333333333
2014-10-14,5.611115600000001,47.541666666666664
2014-10-15,2.8055578000000003,117.0
2014-10-16,5.444448800000001,277.9166666666667
2014-10-17,3.1944470000000003,243.25
2014-10-18,2.3055574000000005,226.08333333333334
2014-10-19,2.7222244000000004,112.29166666666667
2014-10-20,5.7777824,206.91666666666666
2014-10-21,7.7500062000000005,121.41666666666667
2014-10-22,8.6944514,31.208333333333332
2014-10-23,3.6944474000000005,55.125
2014-10-24,2.6944466,258.375
2014-10-25,2.7777800000000004,256.5833333333333
2014-10-26,3.5000028000000003,273.125
2014-10-27,5.277782,161.625
2014-10-28,2.4166686,187.41666666666666
2014-10-29,2.0555572000000004,79.375
2014-10-30,2.4722242000000003,64.25
2014-10-31,5.3333376,113.58333333333333
2014-11-01,2.0555572000000004,203.83333333333334
2014-11-02,6.3611162000000006,291.75
2014-11-03,6.1666716,309.2083333333333
2014-11-04,2.4722242000000003,215.29166666666666
2014-11-05,2.1111128,289.5
2014-11-06,3.9722254000000006,337.6666666666667
2014-11-07,3.3888916,150.0
2014-11-08,2.6111132,90.79166666666667
2014-11-09,4.3333368000000005,322.2083333333333
2014-11-10,3.5277806000000003,171.20833333333334
2014-11-11,2.6111132,232.375
2014-11-12,6.833338800000001,278.375
2014-11-13,6.805561000000001,294.875
2014-11-14,5.4722266,285.7083333333333
2014-11-15,3.2777804000000006,305.7083333333333
2014-11-16,2.916669,298.75
2014-11-17,4.5277814,310.375
2014-11-18,4.277781200000001,331.4166666666667
2014-11-19,2.6111132,290.7083333333333
2014-11-20,2.3055574000000005,292.375
2014-11-21,2.5833354000000006,253.875
2014-11-22,2.361113,312.8333333333333
2014-11-23,3.3888916,164.54166666666666
2014-11-24,7.166672400000001,30.916666666666668
2014-11-25,8.1666732,40.333333333333336
2014-11-26,4.6944482,65.29166666666667
2014-11-27,2.5555576,195.41666666666666
2014-11-28,4.4166702,152.0
2014-11-29,4.6944482,187.125
2014-11-30,3.3055582000000006,101.75
2014-12-01,8.666673600000001,293.6666666666667
2014-12-02,6.7222276,292.2083333333333
2014-12-03,6.5833386,263.75
2014-12-04,4.805559400000001,295.1666666666667
2014-12-05,6.6388942,304.5833333333333
2014-12-06,6.7777832,302.8333333333333
2014-12-07,3.8333364000000008,312.625
2014-12-08,4.750003800000001,273.7083333333333
2014-12-09,4.7777816,235.125
2014-12-10,3.0277802000000005,203.33333333333334
2014-12-11,5.166670800000001,300.9583333333333
2014-12-12,6.0833382,304.875
2014-12-13,6.1666716,302.2916666666667
2014-12-14,5.0277818000000005,292.2083333333333
2014-12-15,2.7222244000000004,236.5
2014-12-16,8.6944514,281.5
2014-12-17,8.4444512,298.1666666666667
2014-12-18,5.7500046000000005,324.125
2014-12-19,2.1666684000000003,304.0
2014-12-20,6.750005400000001,296.7083333333333
2014-12-21,5.583337800000001,295.2916666666667
2014-12-22,6.333338400000001,284.375
2014-12-23,4.583337,287.5
2014-12-24,5.2222264,283.1666666666667
2014-12-25,5.8055602,316.7083333333333
2014-12-26,4.4166702,284.0416666666667
2014-12-27,3.1666692000000003,245.16666666666666
2014-12-28,2.7222244000000004,323.5416666666667
2014-12-29,4.6388926,293.0
2014-12-30,4.5277814,267.9166666666667
2014-12-31,7.361117000000001,288.375
2015-01-01,8.8333404,303.5
2015-01-02,7.388894800000001,300.5416666666667
2015-01-03,4.111114400000001,286.4166666666667
2015-01-04,2.7222244000000004,289.625
2015-01-05,4.111114400000001,194.04166666666666
2015-01-06,7.222228,295.875
2015-01-07,6.3611162000000006,326.9166666666667
2015-01-08,4.583337,317.7916666666667
2015-01-09,5.500004400000001,303.9583333333333
2015-01-10,4.7777816,293.875
2015-01-11,6.666672,287.7083333333333
2015-01-12,5.5277822,163.54166666666666
2015-01-13,2.1111128,91.41666666666667
2015-01-14,3.3611138,135.125
2015-01-15,5.1111152,162.20833333333334
2015-01-16,6.305560600000001,249.54166666666666
2015-01-17,6.5833386,306.125
2015-01-18,5.555560000000001,278.4166666666667
2015-01-19,6.694449800000001,290.2916666666667
2015-01-20,3.7777808000000004,182.5
2015-01-21,2.4444464000000004,45.791666666666664
2015-01-22,6.416671800000001,66.625
2015-01-23,3.4166694000000004,286.1666666666667
2015-01-24,3.0000024000000005,256.0
2015-01-25,3.7777808000000004,115.25
2015-01-26,4.0833366,259.4166666666667
2015-01-27,5.555560000000001,329.8333333333333
2015-01-28,5.2222264,172.66666666666666
2015-01-29,5.2222264,63.958333333333336
2015-01-30,6.5833386,273.3333333333333
2015-01-31,5.861115800000001,335.2083333333333
2015-02-01,2.6944466,252.54166666666666
2015-02-02,2.5000020000000003,66.41666666666667
2015-02-03,2.4166686,62.041666666666664
2015-02-04,4.166670000000001,244.25
2015-02-05,5.4722266,316.5
2015-02-06,3.2500026,284.6666666666667
2015-02-07,4.0833366,280.0416666666667
2015-02-08,7.8333396,300.4166666666667
2015-02-09,6.333338400000001,301.4583333333333
2015-02-10,5.6666712,270.75
2015-02-11,6.3611162000000006,254.0
2015-02-12,6.277782800000001,297.7916666666667
2015-02-13,5.2500042,303.9583333333333
2015-02-14,4.250003400000001,271.2916666666667
2015-02-15,4.666670400000001,172.91666666666666
2015-02-16,5.833338,60.333333333333336
2015-02-17,5.3888932,304.9583333333333
2015-02-18,4.305559000000001,324.4583333333333
2015-02-19,4.611114800000001,176.04166666666666
2015-02-20,3.6666696,64.125
2015-02-21,5.7222268000000005,125.54166666666667
2015-02-22,5.2222264,245.375
2015-02-23,4.666670400000001,300.25
2015-02-24,3.8333364000000008,279.3333333333333
2015-02-25,3.9444476,112.16666666666667
2015-02-26,6.0833382,279.0833333333333
2015-02-27,5.7500046000000005,203.0
2015-02-28,6.194449400000001,55.75
2015-03-01,5.8888936,294.2083333333333
2015-03-02,5.611115600000001,267.25
2015-03-03,2.5833354000000006,264.875
2015-03-04,7.0833390000000005,303.2916666666667
2015-03-05,4.9722262,171.5
2015-03-06,3.7222252000000005,62.916666666666664
2015-03-07,2.8333356,111.375
2015-03-08,4.666670400000001,115.5
2015-03-09,7.6666728000000015,278.5833333333333
2015-03-10,8.277784400000002,304.75
2015-03-11,7.7500062000000005,272.5833333333333
2015-03-12,5.4722266,264.8333333333333
2015-03-13,6.9166722,253.29166666666666
2015-03-14,3.1666692000000003,240.875
2015-03-15,4.3611146000000005,242.625
2015-03-16,2.638891,194.125
2015-03-17,3.6666696,256.2083333333333
2015-03-18,7.1944502,51.041666666666664
2015-03-19,6.000004800000001,47.375
2015-03-20,4.611114800000001,190.16666666666666
2015-03-21,4.166670000000001,269.5833333333333
2015-03-22,5.305559800000001,300.5
2015-03-23,5.7222268000000005,318.7083333333333
2015-03-24,3.3611138,220.5
2015-03-25,4.444448,227.70833333333334
2015-03-26,4.8333372,254.45833333333334
2015-03-27,5.0833374000000005,265.5416666666667
2015-03-28,5.611115600000001,247.45833333333334
2015-03-29,2.5555576,225.625
2015-03-30,4.4166702,147.70833333333334
2015-03-31,3.9444476,219.41666666666666
2015-04-01,7.111116800000001,105.625
2015-04-02,9.444452,112.91666666666667
2015-04-03,10.111119200000001,177.70833333333334
2015-04-04,6.5833386,52.083333333333336
2015-04-05,4.888892800000001,55.541666666666664
2015-04-06,4.3611146000000005,51.041666666666664
2015-04-07,7.0833390000000005,53.125
2015-04-08,4.9722262,62.208333333333336
2015-04-09,4.5555592,57.625
2015-04-10,5.5277822,38.083333333333336
2015-04-11,4.861115000000001,116.54166666666667
2015-04-12,6.861116600000001,47.791666666666664
2015-04-13,9.0000072,38.5
2015-04-14,5.3888932,184.0
2015-04-15,6.750005400000001,260.375
2015-04-16,8.027784200000001,244.125
2015-04-17,4.4166702,249.29166666666666
2015-04-18,3.3611138,233.04166666666666
2015-04-19,6.333338400000001,178.83333333333334
2015-04-20,5.7222268000000005,38.708333333333336
2015-04-21,4.305559000000001,221.125
2015-04-22,5.1111152,274.9583333333333
2015-04-23,4.611114800000001,264.9166666666667
2015-04-24,4.8333372,253.41666666666666
2015-04-25,3.8055586000000003,274.0
2015-04-26,4.6944482,262.2083333333333
2015-04-27,5.1944486,242.54166666666666
2015-04-28,3.8333364000000008,184.41666666666666
2015-04-29,3.7500030000000004,67.66666666666667
2015-04-30,4.3611146000000005,50.541666666666664
2015-05-01,2.9722246,114.875
2015-05-02,3.8333364000000008,231.25
2015-05-03,5.6944490000000005,136.16666666666666
2015-05-04,5.361115400000001,304.8333333333333
2015-05-05,5.0555596000000005,275.125
2015-05-06,3.1388914000000003,249.91666666666666
2015-05-07,3.9722254000000006,246.75
2015-05-08,3.8055586000000003,237.91666666666666
2015-05-09,3.5833362000000006,195.91666666666666
2015-05-10,5.1111152,66.5
2015-05-11,9.2500074,103.16666666666667
2015-05-12,10.6666752,227.16666666666666
2015-05-13,8.333340000000002,229.75
2015-05-14,8.1111176,220.58333333333334
2015-05-15,3.4166694000000004,198.25
2015-05-16,4.3333368000000005,110.66666666666667
2015-05-17,3.5000028000000003,256.8333333333333
2015-05-18,2.6944466,206.08333333333334
2015-05-19,4.305559000000001,257.875
2015-05-20,4.3333368000000005,223.66666666666666
2015-05-21,5.3333376,261.2083333333333
2015-05-22,5.4722266,253.375
2015-05-23,4.4166702,236.375
2015-05-24,4.5000036,247.08333333333334
2015-05-25,5.0833374000000005,246.95833333333334
2015-05-26,4.3888924000000005,267.2083333333333
2015-05-27,3.8611142000000003,255.5
2015-05-28,4.4166702,113.79166666666667
2015-05-29,3.8055586000000003,170.70833333333334
2015-05-30,2.0000016,250.125
2015-05-31,5.1944486,158.33333333333334
2015-06-01,4.3888924000000005,252.58333333333334
2015-06-02,4.2222256,222.54166666666666
2015-06-03,3.8611142000000003,182.875
2015-06-04,4.916670600000001,226.0
2015-06-05,3.9722254000000006,101.0
2015-06-06,4.611114800000001,211.45833333333334
2015-06-07,3.5555584000000007,104.625
2015-06-08,2.8611134000000003,67.91666666666667
2015-06-09,4.611114800000001,211.20833333333334
2015-06-10,3.6388918,208.5
2015-06-11,4.916670600000001,96.83333333333333
2015-06-12,6.7222276,231.04166666666666
2015-06-13,7.916673,183.83333333333334
2015-06-14,5.555560000000001,213.5
2015-06-15,5.638893400000001,215.75
2015-06-16,3.2222248000000002,176.625
2015-06-17,3.9444476,74.16666666666667
2015-06-18,7.166672400000001,42.958333333333336
2015-06-19,5.861115800000001,38.25
2015-06-20,2.1111128,110.41666666666667
2015-06-21,2.7222244000000004,154.66666666666666
2015-06-22,4.5000036,214.95833333333334
2015-06-23,3.7777808000000004,192.45833333333334
2015-06-24,4.0000032,65.41666666666667
2015-06-25,5.2500042,56.5
2015-06-26,6.972227800000001,204.29166666666666
2015-06-27,4.1944478,58.458333333333336
2015-06-28,4.7777816,60.583333333333336
2015-06-29,2.1944462000000002,122.0
2015-06-30,3.6944474000000005,162.66666666666666
2015-07-01,5.6666712,219.75
2015-07-02,4.5277814,233.25
2015-07-03,3.6666696,234.95833333333334
2015-07-04,4.305559000000001,70.29166666666667
2015-07-05,3.611114,70.70833333333333
2015-07-06,4.166670000000001,61.791666666666664
2015-07-07,5.6666712,48.833333333333336
2015-07-08,5.3333376,54.375
2015-07-09,5.500004400000001,41.875
2015-07-10,4.888892800000001,49.208333333333336
2015-07-11,3.1666692000000003,64.54166666666667
2015-07-12,11.250009,138.20833333333334
2015-07-13,10.3611194,214.70833333333334
2015-07-14,5.2222264,225.25
2015-07-15,6.611116400000001,158.95833333333334
2015-07-16,9.222229600000002,27.333333333333332
2015-07-17,7.555561600000001,143.41666666666666
2015-07-18,2.9722246,155.66666666666666
2015-07-19,4.3333368000000005,45.708333333333336
2015-07-20,4.611114800000001,42.041666666666664
2015-07-21,2.8611134000000003,94.83333333333333
2015-07-22,5.361115400000001,172.45833333333334
2015-07-23,5.916671400000001,219.41666666666666
2015-07-24,8.472229,211.125
2015-07-25,7.500006000000001,215.79166666666666
2015-07-26,3.5555584000000007,176.875
2015-07-27,5.305559800000001,256.875
2015-07-28,3.9722254000000006,239.29166666666666
2015-07-29,4.805559400000001,234.54166666666666
2015-07-30,5.1944486,227.91666666666666
2015-07-31,4.583337,232.16666666666666
2015-08-01,4.888892800000001,236.625
2015-08-02,5.166670800000001,228.875
2015-08-03,5.416671000000001,228.66666666666666
2015-08-04,5.166670800000001,229.79166666666666
2015-08-05,4.7777816,234.41666666666666
2015-08-06,3.1111136,243.41666666666666
2015-08-07,3.8333364000000008,64.625
2015-08-08,3.4722250000000003,69.25
2015-08-09,4.3333368000000005,246.33333333333334
2015-08-10,3.8888920000000002,277.375
2015-08-11,3.9166698,281.4166666666667
2015-08-12,6.5833386,52.791666666666664
2015-08-13,3.9444476,247.0
2015-08-14,3.0833358,239.08333333333334
2015-08-15,2.222224,156.58333333333334
2015-08-16,4.666670400000001,71.875
2015-08-17,4.0555588,48.5
2015-08-18,4.916670600000001,37.458333333333336
2015-08-19,5.000004000000001,51.416666666666664
2015-08-20,2.1111128,87.08333333333333
2015-08-21,6.0833382,65.625
2015-08-22,2.4722242000000003,247.79166666666666
2015-08-23,3.0000024000000005,120.91666666666667
2015-08-24,6.3611162000000006,58.875
2015-08-25,10.194452600000002,151.41666666666666
2015-08-26,3.333336,200.79166666666666
2015-08-27,4.750003800000001,235.83333333333334
2015-08-28,4.0833366,232.66666666666666
2015-08-29,2.0277794,214.45833333333334
2015-08-30,2.6111132,173.04166666666666
2015-08-31,5.305559800000001,64.66666666666667
2015-09-01,6.5000052,68.91666666666667
2015-09-02,3.8055586000000003,122.95833333333333
2015-09-03,3.8333364000000008,262.5416666666667
2015-09-04,3.1388914000000003,177.08333333333334
2015-09-05,3.1388914000000003,90.29166666666667
2015-09-06,7.7500062000000005,47.0
2015-09-07,7.222228,34.541666666666664
2015-09-08,7.7222284000000005,31.833333333333332
2015-09-09,6.944450000000001,61.75
2015-09-10,3.1111136,227.875
2015-09-11,4.4722258,237.83333333333334
2015-09-12,3.2777804000000006,266.625
2015-09-13,3.611114,256.0
2015-09-14,4.916670600000001,51.958333333333336
2015-09-15,6.250005000000001,53.833333333333336
2015-09-16,6.555560800000001,37.75
2015-09-17,7.944450800000001,22.458333333333332
2015-09-18,5.3333376,39.166666666666664
2015-09-19,2.8055578000000003,60.875
2015-09-20,2.1388906000000003,141.08333333333334
2015-09-21,4.4166702,50.166666666666664
2015-09-22,4.277781200000001,54.791666666666664
2015-09-23,5.0833374000000005,45.875
2015-09-24,6.833338800000001,44.25
2015-09-25,5.500004400000001,30.208333333333332
2015-09-26,2.8055578000000003,139.375
2015-09-27,4.583337,41.291666666666664
2015-09-28,4.5277814,105.125
2015-09-29,6.5833386,39.583333333333336
2015-09-30,5.416671000000001,85.91666666666667
2015-10-01,10.9166754,200.20833333333334
2015-10-02,7.500006000000001,298.25
2015-10-03,4.5277814,260.25
2015-10-04,4.250003400000001,156.58333333333334
2015-10-05,2.638891,75.95833333333333
2015-10-06,2.638891,91.25
2015-10-07,3.0833358,49.708333333333336
2015-10-08,2.7500022000000004,213.79166666666666
2015-10-09,4.1944478,287.125
2015-10-10,5.7222268000000005,259.5416666666667
2015-10-11,5.1944486,270.9166666666667
2015-10-12,5.000004000000001,282.3333333333333
2015-10-13,3.6388918,284.9166666666667
2015-10-14,2.638891,220.54166666666666
2015-10-15,2.222224,56.333333333333336
2015-10-16,2.916669,146.08333333333334
2015-10-17,3.6388918,90.66666666666667
2015-10-18,2.3888908,205.45833333333334
2015-10-19,4.166670000000001,66.20833333333333
2015-10-20,4.9722262,166.16666666666666
2015-10-21,2.6944466,50.875
2015-10-22,5.916671400000001,55.958333333333336
2015-10-23,2.1388906000000003,109.45833333333333
2015-10-24,5.1111152,281.25
2015-10-25,6.6388942,58.833333333333336
2015-10-26,4.611114800000001,97.45833333333333
2015-10-27,8.555562400000001,254.20833333333334
2015-10-28,5.3888932,295.7083333333333
